timestamp,session_time,lap_count,lap_time,distance,speed_kmh,speed_ms,rpm,gear,throttle,brake,steering_angle,engine_temp,oil_temp,water_temp,tire_temp_fl,tire_temp_fr,tire_temp_rl,tire_temp_rr,brake_temp_fl,brake_temp_fr,brake_temp_rl,brake_temp_rr,oil_pressure,fuel_pressure,tire_pressure_fl,tire_pressure_fr,tire_pressure_rl,tire_pressure_rr,fuel_level,fuel_consumption_rate,latitude,longitude,altitude,accel_x,accel_y,accel_z,pitch,roll,battery_voltage,alternator_current,grip_efectivo,banking,width,pendiente_actual,fuerza_gravedad_pendiente,slip_ratio,track_point_index
2026-02-05T21:37:51.459887,2.384185791015625e-07,0,0.0,0.041175500000000004,1.48,0.41,834.0,1,100.0,15.0,-45.0,89.8,85.0,88.0,26.2,26.2,26.2,26.2,25.0,25.0,25.0,25.0,4.26,2.75,1.82,1.79,1.79,1.8,100.0,1.67,0.0,0.0,0.0,6.5,0.0,10.19,13.0,0.0,13.81,5.6,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-05T21:37:51.560439,0.10050368309020996,0,0.0,0.12351927649290281,2.96,0.82,868.0,1,100.0,15.0,-45.0,89.7,85.0,88.0,27.4,27.4,27.4,27.4,25.0,25.0,25.0,25.0,4.06,2.84,1.8,1.82,1.82,1.82,100.0,1.74,0.0,0.0,0.0,6.5,0.0,10.13,13.0,0.0,13.84,5.8,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-05T21:37:51.661001,0.2010352611541748,0,0.0,0.2470212556915278,4.45,1.24,903.0,1,100.0,15.0,-45.0,89.5,85.0,88.0,28.6,28.6,28.6,28.6,25.0,25.0,25.0,25.0,3.91,2.86,1.83,1.81,1.79,1.83,100.0,1.8,0.0,0.0,0.0,6.5,0.0,9.73,13.0,0.0,13.87,6.0,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-05T21:37:51.761494,0.30158042907714844,0,0.0,0.41166851602303156,5.93,1.65,937.0,1,100.0,15.0,-45.0,89.4,84.9,88.0,29.8,29.8,29.8,29.8,25.0,25.0,25.0,25.0,3.79,2.72,1.8,1.8,1.82,1.8,100.0,1.87,0.0,0.0,0.0,6.5,0.0,9.93,13.0,0.0,13.85,6.2,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-05T21:37:51.861988,0.4021155834197998,0,0.0,0.6174452914113006,7.41,2.06,971.0,1,99.9,15.0,-45.0,89.3,84.9,87.9,31.1,31.1,31.1,31.1,25.0,25.0,25.0,25.0,3.7,2.8,1.81,1.8,1.82,1.81,100.0,1.94,0.0,0.0,0.0,6.5,0.0,9.66,13.0,0.0,13.85,6.5,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-05T21:37:51.962507,0.5026402473449707,0,0.0,0.8643329753455178,8.89,2.47,1005.0,1,99.9,15.0,-45.0,89.2,84.9,87.9,32.3,32.3,32.3,32.3,25.0,25.0,25.0,25.0,3.62,2.72,1.81,1.81,1.81,1.82,100.0,2.01,0.0,0.0,0.0,6.5,0.0,10.07,12.99,0.0,13.84,6.7,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-05T21:37:52.063019,0.60308837890625,0,0.0,1.1523101257326438,10.37,2.88,1040.0,1,99.9,15.0,-45.0,89.1,84.9,87.9,33.6,33.6,33.6,33.6,25.0,25.0,25.0,25.0,3.57,2.73,1.83,1.82,1.83,1.82,100.0,2.08,0.0,0.0,0.0,6.5,0.0,10.26,12.99,0.0,13.7,6.9,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-05T21:37:52.163816,0.7039468288421631,0,0.0,1.4813524705310934,11.85,3.29,1074.0,1,99.9,15.0,-45.0,89.0,84.8,87.9,34.9,34.9,34.9,34.9,25.0,25.0,25.0,25.0,3.53,2.87,1.8,1.81,1.84,1.81,99.9,2.15,0.0,0.0,0.0,6.5,0.0,9.48,12.99,0.0,13.79,7.2,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-05T21:37:52.264729,0.8048191070556641,0,0.0,1.8514329141624313,13.32,3.7,1108.0,1,99.9,15.0,-45.0,88.9,84.8,87.8,36.3,36.3,36.3,36.3,25.0,25.0,25.0,25.0,3.5,2.77,1.82,1.84,1.83,1.81,99.9,2.21,0.0,0.0,0.0,6.5,0.0,9.38,12.99,0.0,13.85,7.4,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-05T21:37:52.365361,0.9054594039916992,0,0.0,2.262521544697459,14.8,4.11,1142.0,1,99.9,15.0,-45.0,88.9,84.7,87.8,37.6,37.6,37.6,37.6,25.0,25.0,25.0,25.0,3.47,2.88,1.81,1.82,1.84,1.82,99.9,2.28,0.0,0.0,0.0,6.49,0.0,10.3,12.99,0.0,13.83,7.6,1.0,0.0,15.0,0.0,0.0,0.0,0
