timestamp,session_time,lap_count,lap_time,distance,speed_kmh,speed_ms,rpm,gear,throttle,brake,steering_angle,engine_temp,oil_temp,water_temp,tire_temp_fl,tire_temp_fr,tire_temp_rl,tire_temp_rr,brake_temp_fl,brake_temp_fr,brake_temp_rl,brake_temp_rr,oil_pressure,fuel_pressure,tire_pressure_fl,tire_pressure_fr,tire_pressure_rl,tire_pressure_rr,fuel_level,fuel_consumption_rate,latitude,longitude,altitude,accel_x,accel_y,accel_z,pitch,roll,battery_voltage,alternator_current,grip_efectivo,banking,width,pendiente_actual,fuerza_gravedad_pendiente,slip_ratio,track_point_index
2026-02-09T12:43:01.489702,0.1,0,0.0,0.0,0.0,0.0,900,1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0
2026-02-09T12:43:01.590195,0.2,0,0.0,0.0,0.0,0.0,900,1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0
2026-02-09T12:43:01.690558,0.30000000000000004,0,0.0,0.0,0.0,0.0,900,1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0
2026-02-09T12:43:01.791679,0.4,0,0.0,0.0,0.0,0.0,900,1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0
2026-02-09T12:43:01.892258,0.5,0,0.0,0.0,0.0,0.0,900,1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0
2026-02-09T12:43:01.992531,0.6,0,0.0,0.0,0.0,0.0,900,1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0
2026-02-09T12:43:02.093324,0.7,0,0.0,0.0,0.0,0.0,900,1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0
2026-02-09T12:43:02.193588,0.7999999999999999,0,0.0,0.0,0.0,0.0,900,1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0
2026-02-09T12:43:02.293978,0.8999999999999999,0,0.0,0.0,0.0,0.0,900,1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0
2026-02-09T12:43:02.394841,0.9999999999999999,0,0.0,0.0,0.0,0.0,900,1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0
